time, ldr, temp, tsl2561, bh1750
64470,3910,32.5,424,258.33
64472,3918,32.4,423,256.67
64474,3913,32.4,421,256.67
64476,3910,32.5,422,255.83
64478,3912,32.5,422,255.83
64480,3904,32.5,420,255.83
64482,3893,32.5,423,256.67
64485,3902,32.5,421,255.83
64487,3910,32.5,422,256.67
64489,3914,32.5,419,255.83
64491,3907,32.5,422,255.83
64493,3910,32.5,422,255.83
64495,3907,32.5,421,255
64497,3903,32.5,420,255.83
64499,3906,32.5,421,255.83
64501,3903,32.5,420,255.83
64503,3901,32.5,419,255.83
64505,3955,32.5,420,255.83
64507,3909,32.5,421,255.83
64509,3909,32.5,421,255.83
64511,3909,32.6,420,255
64513,3908,32.5,421,255.83
64515,3906,32.6,420,255.83
64517,3907,32.5,421,255
64519,3901,32.5,421,255.83
64521,3910,32.5,421,255
64523,3910,32.5,419,255.83
64525,3890,32.5,419,255
64527,3904,32.5,419,255
64529,3902,32.5,419,255
64531,3895,32.5,421,255
64533,3906,32.5,420,255
64535,3904,32.5,420,255.83
64537,3920,32.5,419,255
64539,3907,32.5,419,255
64541,3909,32.5,420,255
64543,3907,32.5,418,255
64545,3909,32.5,420,255
64547,3911,32.5,419,254.17
64549,3900,32.5,418,254.17
64551,3921,32.5,419,254.17
64553,3901,32.5,419,254.17
64557,3905,32.5,418,254.17
64559,3899,32.5,418,254.17
64561,3920,32.5,417,254.17
64563,3909,32.5,419,255
64565,3899,32.5,418,254.17
64567,3903,32.5,418,254.17
64569,3907,32.5,418,254.17
64572,3904,32.5,418,253.33
64574,3906,32.5,418,254.17
64576,3904,32.5,418,254.17
64578,3902,32.5,418,253.33
64580,3903,32.5,417,254.17
64582,3906,32.5,418,254.17
64584,3909,32.5,419,254.17
64586,3905,32.5,419,254.17
64588,3904,32.5,418,253.33
64590,3904,32.5,417,254.17
64592,3902,32.5,417,253.33
64594,3910,32.5,417,253.33
64596,3898,32.5,417,253.33
64598,3901,32.5,416,253.33
64600,3907,32.5,417,253.33
64602,3905,32.5,418,253.33
64604,3903,32.5,417,253.33
64606,3907,32.5,416,253.33
64612,3908,32.5,423,255.83
64614,3902,32.5,423,256.67
64616,3914,32.5,422,256.67
64618,3903,32.5,422,256.67
64620,3905,32.5,422,255.83
64622,3903,32.5,421,255.83
64624,3912,32.5,421,255.83
64626,3913,32.5,422,256.67
64628,3903,32.5,422,255.83
64630,3897,32.5,422,255.83
64632,3905,32.5,422,255.83
64634,3913,32.5,422,255.83
64636,3907,32.5,421,255.83
64638,3908,32.5,421,255.83
64640,3911,32.5,421,255.83
64642,3906,32.5,423,256.67
64644,3910,32.5,422,255.83
64646,3929,32.5,422,255.83
64648,3904,32.5,422,255.83
64650,3909,32.5,421,255.83
64652,3904,32.5,421,255
64654,3906,32.5,421,255.83
64656,3906,32.5,421,255
64658,3907,32.5,421,255
64663,3907,32.5,421,255.83
64665,3853,32.5,422,255.83
64667,3908,32.5,422,255.83
64669,3906,32.5,421,255
64671,3909,32.5,421,255
64673,3906,32.5,421,255
64675,3907,32.5,422,255
64677,3910,32.5,421,255
64679,3902,32.5,421,255.83
64681,3910,32.5,420,255
64683,3902,32.5,421,255
64685,3909,32.5,420,255
64687,3913,32.5,420,255
64689,3906,32.4,420,255
64691,3909,32.4,420,255
64693,3907,32.5,420,255
64695,3907,32.5,420,255
64697,3905,32.4,420,255
64699,3910,32.5,420,255
64701,3894,32.5,420,255
64703,3900,32.5,420,255
64705,3904,32.5,420,255
64707,3904,32.5,420,255
64709,3903,32.5,420,255
64711,3905,32.5,420,254.17
64713,3905,32.4,419,254.17
64715,3903,32.5,420,255
64717,3907,32.4,419,255
64719,3891,32.5,419,255
64721,3903,32.5,419,254.17
64723,3904,32.4,423,256.67
64725,3899,32.4,418,254.17
64727,3915,32.4,419,255
64729,3902,32.4,419,254.17
64731,3903,32.4,419,254.17
64733,3901,32.4,419,254.17
64735,3904,32.4,419,254.17
64737,3905,32.4,419,254.17
64739,3902,32.4,418,254.17
64741,3903,32.4,419,254.17
64743,3906,32.4,418,254.17
64745,3899,32.4,418,254.17
64748,3913,32.4,418,254.17
64750,3903,32.4,418,254.17
64752,3904,32.4,418,254.17
64754,3889,32.4,418,254.17
64758,3907,32.4,418,254.17
64760,3902,32.4,418,254.17
64762,3895,32.4,418,254.17
64764,3909,32.4,418,253.33
64766,3891,32.4,418,254.17
64768,3905,32.4,417,253.33
64770,3894,32.4,418,254.17
64772,3903,32.4,418,254.17
64774,3905,32.4,418,253.33
64776,3907,32.4,418,254.17
64778,3908,32.4,417,253.33
64780,3900,32.4,417,254.17
64782,3900,32.4,417,253.33
64784,3904,32.4,417,254.17
64786,3891,32.4,417,253.33
64788,3899,32.4,417,253.33
64790,3902,32.4,417,253.33
64792,3903,32.4,417,253.33
64794,3901,32.5,417,253.33
64796,3903,32.5,417,253.33
64798,3906,32.5,417,253.33
64800,3894,32.5,417,253.33
64802,3894,32.5,417,253.33
64804,3901,32.5,418,253.33
64806,3906,32.5,417,253.33
64808,3905,32.5,418,253.33
64810,3907,32.5,418,253.33
64812,3902,32.5,418,253.33
64814,3901,32.5,417,252.5
64816,3908,32.5,419,255
64818,3898,32.5,417,253.33
64820,3910,32.5,417,253.33
64822,3903,32.5,417,253.33
64824,3907,32.5,418,253.33
64826,3903,32.5,417,253.33
64828,3902,32.5,418,252.5
64830,3903,32.5,417,253.33
64832,3904,32.5,417,253.33
64834,3901,32.5,417,252.5
64837,3911,32.5,424,259.17
64839,3907,32.5,421,256.67
64841,3905,32.5,421,256.67
64843,3905,32.5,421,256.67
64845,3906,32.5,421,256.67
64847,3913,32.5,421,256.67
64849,3905,32.5,421,256.67
64851,3907,32.5,421,256.67
64853,3909,32.5,421,256.67
64855,3913,32.5,421,256.67
64857,3911,32.5,421,256.67
64859,3905,32.5,421,256.67
64861,3909,32.5,421,256.67
64863,3909,32.5,421,256.67
64865,3909,32.5,421,256.67
64867,3909,32.5,420,256.67
64869,3913,32.5,420,256.67
64871,3906,32.5,420,256.67
64873,3908,32.5,420,256.67
64875,3906,32.4,420,256.67
64877,3906,32.5,420,256.67
64879,3910,32.5,421,257.5
64881,3907,32.5,421,256.67
64883,3906,32.4,421,256.67
64885,3902,32.4,421,256.67
64887,3910,32.4,421,256.67
64889,3908,32.4,420,256.67
64891,3904,32.4,420,256.67
64893,3910,32.4,420,256.67
64895,3911,32.4,420,256.67
64897,3897,32.4,421,256.67
64899,3907,32.4,421,256.67
64901,3906,32.4,421,256.67
64903,3895,32.4,421,256.67
64905,3906,32.4,420,256.67
64907,3907,32.4,420,256.67
64909,3909,32.4,420,256.67
64911,3909,32.4,420,256.67
64913,3910,32.4,420,256.67
64915,3904,32.4,420,256.67
64917,3907,32.4,421,256.67
64919,3903,32.4,420,256.67
64921,3902,32.4,420,255.83
64924,3908,32.4,420,256.67
64926,3904,32.4,420,255.83
64928,3904,32.4,419,256.67
64930,3906,32.4,419,255.83
64932,3907,32.4,420,256.67
64934,3899,32.4,420,256.67
64936,3907,32.4,420,256.67
64938,3902,32.4,420,256.67
64940,3899,32.4,420,256.67
64942,3914,32.4,420,256.67
64944,3905,32.4,420,255.83
64946,3907,32.4,420,256.67
64948,3903,32.4,420,256.67
64950,3908,32.4,420,255.83
64952,3903,32.4,420,255.83
64954,3902,32.4,420,256.67
64958,3903,32.4,420,255.83
64960,3907,32.4,420,256.67
64962,3908,32.4,420,255.83
64964,3906,32.4,420,256.67
64966,3905,32.4,420,255.83
64968,3910,32.4,420,255.83
64970,3904,32.4,420,256.67
64972,3904,32.4,420,256.67
64974,3906,32.4,420,256.67
64976,3911,32.4,419,256.67
64978,3907,32.4,419,255.83
64980,3909,32.4,419,255.83
64982,3900,32.4,419,256.67
64984,3899,32.4,419,256.67
64986,3903,32.4,419,256.67
64988,3904,32.4,419,256.67
64990,3906,32.4,419,256.67
64992,3905,32.4,419,255.83
64994,3905,32.5,420,255.83
64996,3908,32.5,420,256.67
64998,3911,32.5,420,255.83
65000,3905,32.4,420,255.83
65002,3901,32.5,419,255.83
65004,3910,32.5,419,255.83
65006,3907,32.5,419,255.83
65008,3903,32.4,419,255.83
65010,3904,32.5,418,255.83
65013,3907,32.5,418,255.83
65015,3907,32.5,419,255.83
65017,3907,32.5,419,255.83
65019,3905,32.5,419,255.83
65021,3903,32.5,420,255.83
65023,3902,32.5,420,255.83
65025,3906,32.5,420,255.83
65027,3907,32.5,420,255.83
65029,3909,32.5,420,255.83
65031,3909,32.5,420,256.67
65033,3902,32.5,420,255.83
65035,3906,32.5,420,255.83
65037,3950,32.5,419,255.83
65039,3904,32.5,419,256.67
65041,3913,32.5,419,255.83
65043,3903,32.5,419,255.83
65045,3908,32.5,419,255.83
65047,3907,32.5,419,255.83
65049,3904,32.5,420,256.67
65051,3904,32.5,419,255.83
65053,3894,32.5,420,256.67
65055,3897,32.5,419,255.83
65057,3881,32.5,419,256.67
65059,3914,32.5,419,255.83
65061,3903,32.5,419,256.67
65063,3905,32.5,419,255.83
65065,3930,32.5,419,255.83
65067,3901,32.5,419,255.83
65069,3961,32.5,419,255.83
65071,3910,32.5,419,255.83
65073,3919,32.5,419,255.83
65075,3908,32.5,419,255.83
65077,3858,32.5,420,256.67
65079,3907,32.6,419,255.83
65081,3941,32.5,419,255.83
65083,3910,32.5,420,255.83
65085,3883,32.5,420,255.83
65087,3903,32.5,419,255.83
65089,3905,32.5,419,255.83
65091,3903,32.5,418,255
65093,3903,32.6,418,255
65097,3903,32.6,418,255
65100,3905,32.6,418,255.83
65102,3894,32.6,418,255.83
65104,3904,32.6,418,255
65106,3907,32.6,418,255.83
65108,3909,32.6,418,255
65110,3900,32.6,418,255.83
65112,3908,32.6,419,255
65114,3905,32.6,417,255.83
65116,3901,32.6,418,255
65118,3894,32.6,416,252.5
65120,3895,32.6,416,252.5
65122,3902,32.6,416,252.5
65124,3899,32.6,416,251.67
65126,3905,32.5,416,252.5
65128,3903,32.6,416,251.67
65130,3904,32.6,416,251.67
65132,3899,32.5,416,252.5
65134,3904,32.6,416,252.5
65136,3899,32.6,415,251.67
65138,3902,32.6,415,251.67
65140,3902,32.6,416,251.67
65142,3911,32.6,419,255.83
65144,3910,32.6,418,255
65148,3905,32.6,419,255.83
65150,3904,32.6,419,255.83
65152,3907,32.5,419,255.83
65154,3889,32.6,419,255
65156,3905,32.6,418,255
65158,3909,32.6,419,255
65160,3910,32.6,418,255
65162,3905,32.6,419,255.83
65164,3904,32.6,418,255.83
65166,3897,32.6,419,255
65168,3910,32.6,418,255
65170,3895,32.6,418,255
65172,3903,32.6,418,255
65174,3909,32.6,418,255
65176,3904,32.6,418,255
65178,3906,32.6,418,255
65180,3903,32.5,418,255
65182,3904,32.5,418,255
65184,3905,32.6,418,255
65186,3905,32.6,418,255
65189,3901,32.6,418,255
65191,3907,32.6,418,255
65193,3892,32.6,418,255
65195,3903,32.5,418,255
65197,3898,32.6,418,255
65199,3905,32.5,418,255
65201,3903,32.6,418,255
65203,3907,32.6,417,255
65207,3909,32.6,418,255
65209,3906,32.6,418,255
65211,3910,32.6,419,255.83
65213,3905,32.5,418,255
65215,3903,32.6,418,255
65217,3901,32.6,418,255
65219,3898,32.6,417,255
65221,3906,32.6,417,255
65223,3904,32.6,417,255
65225,3906,32.5,417,254.17
65227,3908,32.6,418,255
65229,3906,32.6,418,255
65231,3899,32.6,418,255
65233,3904,32.6,418,255
65235,3905,32.6,418,255
65237,3908,32.6,418,255
65239,3904,32.6,418,255
65241,3907,32.6,418,255
65243,3908,32.6,418,255
65245,3895,32.6,418,255
65247,3909,32.6,419,255
65249,3906,32.6,418,255
65251,3909,32.6,418,255
65253,3911,32.6,418,255
65255,3909,32.6,418,255
65257,3908,32.6,418,255
65259,3908,32.6,418,255
65261,3907,32.6,418,255
65263,3906,32.6,417,255
65265,3907,32.6,418,255
65267,3899,32.6,418,255
65269,3909,32.6,418,255
65271,3907,32.6,418,255
65273,3901,32.7,417,255
65276,3949,32.6,417,255
65278,3901,32.6,418,255
65280,3906,32.7,419,255
65282,3904,32.7,418,255
65284,3904,32.7,418,255
65286,3895,32.7,418,255
65288,3901,32.7,418,255.83
65290,3908,32.7,418,255
65292,3903,32.7,419,255.83
65294,3862,32.7,418,255
65296,3906,32.7,418,255
65298,3906,32.7,417,255
65300,3910,32.7,417,255
65302,3856,32.7,418,255
65304,3902,32.7,418,255
65306,3907,32.7,418,255
65308,3906,32.7,417,255
65310,3913,32.7,417,255
65312,3905,32.7,418,255
65314,3907,32.7,418,255
65316,3904,32.7,418,255
65318,3909,32.7,418,255
65320,3905,32.7,418,255
65322,3902,32.7,418,255
65324,3906,32.7,417,255
65326,3901,32.8,417,255
65328,3908,32.8,418,255
65330,3905,32.8,417,255
65332,3906,32.8,417,255
65334,3913,32.8,418,255
65336,3904,32.8,418,255
65338,3903,32.8,417,255
65340,3907,32.8,419,255
65342,3903,32.8,418,255
65344,3904,32.8,417,255
65346,3914,32.8,418,255
65348,3907,32.8,418,255
65350,3901,32.8,417,255
65352,3903,32.8,418,255
65354,3905,32.8,418,255
65356,3895,32.8,417,255
65358,3907,32.8,418,255
65360,3906,32.8,418,255
65362,3904,32.8,419,255.83
65365,3907,32.8,418,255
65367,3909,32.8,418,255.83
65369,3909,32.8,417,255
65371,3905,32.8,418,255
65373,3909,32.8,417,255
65375,3909,32.8,418,255
65377,3901,32.8,419,255
65379,3904,32.8,418,255
65381,3901,32.8,418,255
65383,3905,32.8,418,255
65385,3911,32.8,417,255
65387,3906,32.8,418,255
65389,3907,32.8,417,255
65391,3905,32.9,418,255
65393,3905,32.9,418,255
65395,3907,32.8,417,255
65397,3903,32.9,418,255
65399,3907,32.9,417,255
65401,3895,32.9,417,255
65403,3908,32.9,418,255
65405,3909,32.9,417,255
65407,3906,32.9,417,254.17
65409,3907,32.9,418,255
65411,3907,32.9,417,255
65413,3897,32.9,418,255
65415,3905,32.9,418,255
65417,3923,32.9,417,255
65419,3907,32.9,418,255
65421,3898,32.9,417,255
65423,3913,32.9,417,255
65425,3900,32.9,418,255
65427,3903,32.9,417,255
65429,3908,32.9,418,255
65431,3909,32.9,417,255
65433,3905,32.9,417,255
65435,3907,32.9,418,255
65437,3905,32.9,417,255
65439,3900,32.9,417,255
65441,3908,32.9,418,255
65443,3920,32.9,417,255
65445,3905,32.9,418,255
65447,3913,32.9,417,255
65449,3905,32.9,417,255
65452,3909,32.9,418,255
65454,3902,32.9,417,255
65456,3907,32.9,418,255
65458,3902,33.0,417,255
65460,3901,33.0,417,255
65462,3904,33.0,418,255
65466,3907,32.9,417,255
65468,3906,33.0,417,255
65470,3910,33.0,417,255
65472,3911,33.0,418,255
65474,3904,33.0,418,255
65476,3909,33.0,417,255
65478,3897,33.0,418,255
65480,3901,33.0,417,255
65482,3907,33.0,417,255
65484,3907,33.0,417,255
65486,3911,33.0,418,255
65488,3909,33.0,417,255
65490,3909,33.0,417,255
65492,3899,33.0,418,255
65494,3902,33.0,417,255
65496,3899,33.0,417,255
65498,3896,33.0,418,255
65500,3909,33.0,418,255
65502,3910,33.0,417,255
65504,3903,33.0,417,255
65506,3911,33.0,417,255
65508,3911,33.0,417,255
65510,3909,33.0,417,255
65512,3911,33.0,417,255
65514,3899,33.0,417,255
65516,3903,33.0,417,255
65518,3905,33.0,418,255
65520,3907,33.0,417,255
65522,3907,33.0,417,255
65524,3911,33.0,417,254.17
65526,3914,33.0,418,255
65528,3913,33.0,417,255
65530,3906,33.0,417,255
65532,3909,33.0,417,255
65534,3909,33.0,417,254.17
65536,3905,33.0,417,255
65538,3897,33.0,417,254.17
65541,3902,33.0,417,255
65543,3910,33.0,417,254.17
65545,3906,33.0,417,254.17
65547,3911,33.0,417,254.17
65549,3907,33.0,417,254.17
65551,3907,33.0,416,254.17
65553,3905,33.0,417,255
65555,3904,33.0,417,254.17
65557,3902,33.0,416,254.17
65559,3909,33.0,417,254.17
65561,3887,33.0,417,255
65563,3911,33.0,417,254.17
65565,3907,33.0,417,254.17
65567,3911,33.0,418,254.17
65569,3910,33.0,417,254.17
65571,3909,33.0,416,254.17
65573,3900,33.0,416,254.17
65575,3911,33.0,417,251.67
65577,3888,33.0,410,246.67
65579,3899,33.0,412,250
65581,3901,33.0,413,250.83
65583,3899,33.0,414,250.83
65585,3899,33.0,414,250.83
65587,3904,33.0,414,250.83
65589,3904,33.0,414,250.83
65591,3903,33.0,414,250.83
65593,3905,33.0,414,250.83
65595,3904,33.0,414,250.83
65597,3890,33.0,413,250.83
65599,3907,33.0,414,250.83
65601,3900,33.0,414,250.83
65605,3904,33.1,414,250.83
65607,3891,33.0,413,250.83
65609,3901,33.1,414,250.83
65611,3901,33.1,414,250.83
65613,3905,33.0,414,250.83
65615,3899,33.1,414,250.83
65617,3893,33.0,413,250.83
65619,2379,33.1,1,101.67
65621,615,33.1,1,0
65623,2450,33.0,18,19.17
65625,605,33.0,1,0
65628,3125,33.1,66,64.17
65630,2935,33.0,47,48.33
65632,2998,33.0,63,60
65634,3085,33.1,56,61.67
65636,3120,33.1,66,63.33
65638,3340,33.1,97,64.17
65640,3487,33.1,120,145
65642,3367,33.1,82,114.17
65644,3319,33.1,77,120
65646,3317,33.1,75,118.33
65648,3473,33.1,103,132.5
65650,3474,33.1,115,142.5
65652,3381,33.1,82,124.17
65654,3452,33.1,112,119.17
65656,3488,33.1,134,124.17
65658,3515,33.1,149,139.17
65660,3471,33.1,139,140.83
65662,3473,33.1,136,141.67
65664,3510,33.1,147,140.83
65666,3519,33.1,152,140
65668,3493,33.1,146,140
65670,3472,33.1,134,141.67
65672,3501,33.1,140,140
65674,3518,33.1,152,140.83
65676,3501,33.1,145,140
65678,3472,33.1,134,139.17
65680,3500,33.1,143,141.67
65682,3517,33.1,150,137.5
65684,3488,33.1,140,140
65686,3475,33.1,134,136.67
65688,3510,33.1,147,138.33
65690,3503,33.1,145,137.5
65692,3472,33.1,135,140.83
65694,3522,33.1,149,139.17
65696,3506,33.1,147,139.17
65698,3478,33.1,135,141.67
65700,3520,33.1,150,139.17
65702,3493,33.1,144,139.17
65704,3483,33.1,136,141.67
65706,3527,33.1,152,141.67
65708,3495,33.1,141,139.17
65710,3482,33.1,138,140.83
65712,3519,33.1,152,140.83
65714,3491,33.1,140,140
65717,3485,33.1,136,140
65719,3522,33.2,150,139.17
65721,3497,33.2,145,140.83
65723,3471,33.1,134,138.33
65725,3504,33.1,145,139.17
65727,3525,33.2,151,139.17
65729,3479,33.2,138,140.83
65731,3490,33.2,138,140
65733,3522,33.2,151,139.17
65735,3504,33.2,147,140
65737,3473,33.1,134,138.33
65739,3501,33.1,144,140
65741,3523,33.2,151,139.17
65743,3473,33.2,137,140
65745,3491,33.2,140,138.33
65747,3533,33.1,151,138.33
65749,3483,33.1,140,138.33
65751,3478,33.1,137,140.83
65753,3517,33.2,150,141.67
65755,3475,33.1,137,130
65757,3408,33.2,122,128.33
65759,3499,33.2,141,139.17
65761,3521,33.2,152,140.83
65763,3479,33.2,140,138.33
65765,3474,33.2,134,139.17
65767,3515,33.2,148,138.33
65769,3497,33.2,147,140
65771,3465,33.2,134,140
65773,3507,33.2,145,139.17
65775,3507,33.2,150,140
65777,3478,33.1,136,138.33
65779,3486,33.2,138,139.17
65781,3525,33.2,150,138.33
65783,3500,33.1,144,140
65785,3472,33.2,134,138.33
65787,3504,33.2,142,140
65789,3519,33.2,151,137.5
65791,3495,33.2,142,139.17
65793,3466,33.2,134,137.5
65795,3501,33.2,142,139.17
65797,3517,33.2,150,139.17
65799,3486,33.2,140,139.17
65801,3469,33.2,133,138.33
65806,3516,33.2,150,137.5
65808,3483,33.2,140,138.33
65810,3470,33.2,134,137.5
65812,3507,33.2,147,138.33
65814,3509,33.2,148,139.17
65816,3472,33.2,135,139.17
65818,3481,33.2,137,138.33
65820,3520,33.2,149,137.5
65822,3497,33.2,144,137.5
65824,3472,33.2,133,137.5
65826,3510,33.2,143,139.17
65828,3521,33.2,150,138.33
65830,3479,33.2,140,139.17
65832,3472,33.2,134,137.5
65834,3477,33.2,131,127.5
65836,3522,33.2,147,136.67
65838,3475,33.2,136,135.83
65840,3473,33.2,132,136.67
65842,3511,33.2,145,135.83
65844,3507,33.2,146,135
65846,3472,33.2,133,136.67
65848,3487,33.2,137,135.83
65850,3522,33.2,147,135
65852,3482,33.2,139,135.83
65854,3472,33.2,131,135
65856,3542,33.2,147,135
65858,3506,33.2,144,135
65860,3469,33.2,130,134.17
65862,3501,33.2,140,135
65864,3519,33.2,148,135
65866,3455,33.2,133,135
65868,3478,33.2,135,135.83
65870,3518,33.2,147,134.17
65872,3486,33.2,139,135
65874,3466,33.2,131,135
65876,3514,33.2,145,135
65878,3497,33.2,143,135.83
65880,3471,33.2,130,135
65882,3504,33.2,143,135.83
65884,3503,33.2,144,136.67
65886,3465,33.2,130,135
65888,3516,33.2,146,136.67
65890,3479,33.2,140,135.83
65893,3477,33.2,133,136.67
65895,3517,33.2,147,135
65897,3470,33.2,133,134.17
65899,3493,33.2,139,135
65901,3511,33.2,147,134.17
65903,3462,33.2,130,135
65905,3510,33.2,143,134.17
65907,3501,33.2,143,135
65909,3465,33.2,130,135.83
65911,3507,33.2,143,134.17
65915,3463,33.2,130,135.83
65917,3504,33.2,141,134.17
65919,3513,33.2,147,135.83
65921,3472,33.2,132,135.83
65923,3488,33.2,135,134.17
65925,3522,33.2,147,135
65927,3486,33.2,140,135.83
65929,3466,33.2,129,134.17
65931,3502,33.2,140,134.17
65933,3505,33.2,148,135.83
65935,3475,33.2,139,136.67
65937,3474,33.2,134,138.33
65939,3517,33.2,147,139.17
65941,3504,33.2,147,139.17
65943,3467,33.2,134,138.33
65945,3501,33.2,141,136.67
65947,3516,33.2,149,137.5
65949,3469,33.2,134,137.5
65951,3498,33.2,141,139.17
65953,3508,33.2,148,139.17
65955,3465,33.2,133,137.5
65957,3510,33.2,147,138.33
65959,3497,33.2,143,137.5
65961,3476,33.2,135,139.17
65963,3510,33.2,150,139.17
65965,3463,33.2,134,137.5
65967,3511,33.2,144,138.33
65969,3491,33.2,145,137.5
65971,3474,33.2,134,139.17
65973,3517,33.2,150,136.67
65975,3467,33.2,136,137.5
65977,3496,33.2,140,138.33
65980,3503,33.2,147,137.5
65982,3459,33.2,132,137.5
65984,3504,33.2,145,136.67
65986,3495,33.2,143,136.67
65988,3475,33.2,133,135.83
65990,3472,33.2,131,121.67
65992,3431,33.2,134,135
65994,3451,33.2,135,131.67
65996,3487,33.2,141,135.83
65998,3482,33.2,136,138.33
66000,3504,33.3,147,138.33
66002,3473,33.3,134,136.67
66004,3517,33.3,148,137.5
66006,3471,33.3,132,137.5
66008,3510,33.3,148,137.5
66010,3472,33.3,132,136.67
66012,3507,33.2,148,136.67
66014,3471,33.3,133,137.5
66016,3507,33.3,147,136.67
66018,3476,33.3,133,136.67
66022,3462,33.2,132,135.83
66024,3521,33.2,148,135.83
66026,3456,33.3,134,137.5
66028,3510,33.2,145,136.67
66030,3490,33.3,142,138.33
66032,3479,33.3,134,135.83
66034,3516,33.3,149,136.67
66036,3465,33.2,134,136.67
66038,3503,33.3,143,138.33
66040,3499,33.3,144,137.5
66042,3472,33.2,133,136.67
66044,3518,33.3,148,135.83
66046,3470,33.2,135,135.83
66048,3490,33.3,140,136.67
66050,3503,33.2,147,138.33
66052,3441,33.3,132,137.5
66054,3507,33.2,145,136.67
66056,3493,33.3,143,135.83
66058,3472,33.2,132,136.67
66060,3514,33.3,147,135.83
66062,3473,33.3,140,137.5
66064,3474,33.3,134,136.67
66066,3511,33.3,148,137.5
66069,3471,33.3,137,135.83
66071,3484,33.3,136,137.5
66073,3517,33.3,148,135.83
66075,3472,33.3,137,135.83
66077,3472,33.3,134,135.83
66079,3513,33.3,148,136.67
66081,3472,33.3,136,137.5
66083,3486,33.3,138,137.5
66085,3483,33.3,135,126.67
66087,3447,33.3,126,132.5
66089,3489,33.3,136,132.5
66091,3501,33.3,141,132.5
66093,3453,33.3,128,133.33
66095,3500,33.3,137,131.67
66097,3493,33.3,141,131.67
66099,3457,33.3,127,131.67
66101,3497,33.3,136,132.5
66103,3489,33.3,141,132.5
66105,3455,33.3,128,132.5
66107,3489,33.3,137,134.17
66109,3495,33.3,141,135
66111,3459,33.3,129,135
66113,3483,33.3,133,135
66115,3504,33.3,143,134.17
66117,3471,33.3,134,134.17
66119,3458,33.3,129,132.5
66121,3504,33.3,140,132.5
66123,3492,33.3,140,133.33
66125,3457,33.3,128,133.33
66127,3478,33.3,134,133.33
66129,3504,33.3,143,132.5
66131,3457,33.3,132,135
66133,3469,33.3,130,137.5
66135,3504,33.3,143,135.83
66139,3456,33.3,128,135.83
66141,3493,33.3,140,132.5
66143,3502,33.3,144,135
66145,3472,33.3,138,136.67
66147,3473,33.3,134,137.5
66149,3510,33.3,147,136.67
66151,3491,33.3,147,137.5
66153,3459,33.3,133,138.33
66156,3498,33.3,142,137.5
66158,3491,33.3,147,138.33
66160,3447,33.3,133,136.67
66164,3485,33.3,146,135.83
66166,3462,33.3,132,135.83
66168,3501,33.3,147,136.67
66170,3444,33.3,126,124.17
66172,3427,33.3,121,125.83
66174,3465,33.3,135,125.83
66176,3435,33.3,128,126.67
66178,3456,33.3,125,130
66180,3499,33.3,140,134.17
66182,3469,33.3,133,135
66184,3459,33.3,127,136.67
66186,3504,33.3,140,135.83
66188,3477,33.3,139,136.67
66190,3449,33.3,126,136.67
66192,3496,33.3,136,135.83
66194,3491,33.3,141,135.83
66196,3458,33.3,130,135.83
66200,3503,33.3,140,135
66202,3472,33.3,132,128.33
66204,3460,33.3,123,128.33
66206,3493,33.3,134,128.33
66208,3475,33.3,133,127.5
66210,3447,33.3,128,136.67
66212,3489,33.3,141,138.33
66214,3488,33.3,147,137.5
66216,3440,33.3,126,132.5
66218,3473,33.3,130,135
66220,3494,33.3,143,136.67
66222,3455,33.3,127,133.33
66224,3469,33.3,127,130
66226,3507,33.3,139,129.17
66228,3471,33.3,131,134.17
66230,3451,33.3,122,130
66232,3495,33.3,133,129.17
66234,3493,33.3,136,129.17
66236,3446,33.3,123,129.17
66238,3471,33.3,127,128.33
66240,3499,33.3,137,127.5
66242,3455,33.3,128,129.17
66245,3455,33.3,123,128.33
66247,3504,33.3,139,130
66249,3477,33.3,135,130
66251,3456,33.3,124,130
66253,3497,33.3,136,130.83
66255,3486,33.3,139,129.17
66257,3451,33.3,124,129.17
66259,3487,33.3,134,129.17
66261,3489,33.3,140,130.83
66263,3446,33.3,125,130.83
66265,3491,33.3,133,130
66267,3491,33.3,139,130
66269,3447,33.3,126,130.83
66271,3486,33.3,133,130.83
66273,3504,33.3,140,130.83
66275,3456,33.3,127,129.17
66277,3485,33.3,129,129.17
66279,3509,33.3,140,130
66283,3470,33.3,126,130
66285,3504,33.3,140,130
66287,3475,33.3,136,131.67
66289,3454,33.3,124,131.67
66291,3497,33.3,135,130.83
66293,3501,33.3,140,129.17
66295,3457,33.3,126,130
66297,3495,33.3,133,130
66299,3500,33.3,140,130.83
66301,3451,33.3,125,130
66303,3503,33.3,137,130
66305,3481,33.3,137,130
66307,3451,33.4,125,130
66309,3493,33.3,137,130.83
66311,3476,33.3,134,130.83
66313,3457,33.3,125,129.17
66315,3504,33.4,140,129.17
66317,3463,33.3,129,129.17
66319,3472,33.3,129,130.83
66321,3501,33.3,140,130.83
66323,3449,33.3,125,130.83
66325,3459,33.3,125,122.5
66327,3472,33.3,131,125
66329,3441,33.3,122,126.67
66332,3499,33.3,139,130.83
66334,3482,33.3,139,131.67
66336,3454,33.3,127,131.67
66338,3509,33.3,140,134.17
66340,3487,33.3,141,136.67
66342,3458,33.3,132,136.67
66344,3503,33.3,143,136.67
66346,3475,33.3,139,138.33
66348,3457,33.3,128,135.83
